PID FD NAME
18809 mem (stat:
18809 mem /snap/firefox/1539/usr/lib/firefox/libmozsandbox.so
18809 mem (stat:
18809 mem (stat:
18809 DEL
18809 0r /dev/null
18809 1u type=STREAM
18809 2u type=STREAM
18809 3u type=STREAM
18809 4u type=SEQPACKET
18809 5u type=SEQPACKET
18809 6r /memfd:mozilla-ipc
18809 7w pipe
18809 8r /snap/firefox/1539/usr/lib/firefox/omni.ja
18809 9r /memfd:mozilla-ipc
18809 10u type=STREAM
18809 11r /memfd:mozilla-ipc
18809 12u [eventpoll]
18809 13r pipe
18809 14w pipe
18809 15r pipe
18809 16w pipe
18809 17r /memfd:mozilla-ipc
18809 18r /memfd:mozilla-ipc
18809 19r /memfd:mozilla-ipc
18809 20r /memfd:mozilla-ipc
18809 21r /memfd:mozilla-ipc
18809 22u type=STREAM
18809 23u type=SEQPACKET
18809 24u /memfd:mozilla-ipc
18809 25r /memfd:mozilla-ipc
18809 26r /memfd:mozilla-ipc
18809 27r /memfd:mozilla-ipc
18809 29u type=STREAM
18809 30r /memfd:mozilla-ipc
18809 31r /home/andriy/snap/firefox/common/.mozilla/firefox/cd4sidr4.default/extensions/langpack-en-US@firefox.mozilla.org.xpi
18809 34r /snap/firefox/1539/usr/lib/firefox/browser/omni.ja
18809 35r pipe
18809 36w pipe
18809 37u [eventfd]
18809 38r pipe
18809 39w pipe
18809 40r pipe
18809 41w pipe
18809 44r /memfd:mozilla-ipc
18809 46r /memfd:mozilla-ipc
18809 47r /memfd:mozilla-ipc
18809 48r /memfd:mozilla-ipc
18809 50r /memfd:mozilla-ipc
18809 51r /memfd:mozilla-ipc
18809 52r /memfd:mozilla-ipc
19114 cwd /proc/19115/fdinfo
19114 rtd /proc/19115/fdinfo
19114 txt /snap/firefox/1539/usr/lib/firefox/firefox
19114 mem /usr/share/fonts/truetype/liberation2/LiberationSans-Bold.ttf
19114 mem /usr/share/fonts/truetype/dejavu/DejaVuSans.ttf
19114 mem /usr/share/fonts/truetype/liberation/LiberationMono-Regular.ttf
19114 mem /usr/share/fonts/truetype/dejavu/DejaVuSerif.ttf
19114 DEL
19114 DEL
19114 mem /usr/share/fonts/truetype/liberation/LiberationSans-Regular.ttf
19114 DEL
19114 mem /usr/share/fonts/truetype/liberation/LiberationSans-Bold.ttf
19114 DEL
19114 DEL
19114 DEL
19114 DEL
19114 DEL
19114 DEL
19114 mem /snap/firefox/1539/usr/lib/firefox/libfreeblpriv3.so
19114 mem /snap/firefox/1539/usr/lib/firefox/libsoftokn3.so
19114 DEL
19114 mem /home/andriy/snap/firefox/common/.cache/fontconfig/368b3bfbdca6a14d8ec222920548f340-le64.cache-7
19114 mem /home/andriy/snap/firefox/common/.cache/fontconfig/59c6d0613115a716dd14b38842b07a19-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/73869067-5791-4405-bff2-6a8a8f91683d-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/93b88157-479e-4a15-9c02-337bd30ea3a1-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/79fb5470-6c0b-45c4-9db8-55028661434f-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/6d0991b5-eff4-42ea-b815-5e84a450b1ef-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/67ede2a5-17c3-4f41-b7c8-1f5ff0626b45-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/4f43ad5b-1487-4006-b0a0-8da5ee6195c3-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/10039d64-1ddb-4416-8750-9d6af6cbbfdb-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/f3f5a83d-a34b-4a4e-b1a6-20cb858b6914-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/e2491cfd-b57f-4968-b9ac-012cef3f68f9-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/ee04d390-ad3c-42fc-b4d4-b4369ea4613d-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/352824b6-a40d-4930-9b6e-232506d01d08-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/6b957415-5bd2-42b1-99e1-89e25adfa1c1-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/d130f171-bd63-41e2-a6e2-a15e189e72cb-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/2f03b4cd-64f9-4bd8-9e8d-ea2b3e3940f8-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/fd51c4e2-f89d-45ce-9ec8-cb791f583e39-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/d100bf3c-d634-44d8-83c8-da76176c9110-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/a52fb9f1-ecf2-4221-8bf6-9e44c571ca5f-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/dc5f7890-eba8-4bb6-bc5c-785b686850cd-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/470a6664-9047-4603-8db7-e2d6006c7b6d-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/bf3bf605-afb3-4549-8480-1f0630b36d31-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/2a6c534c-4829-40cf-ad82-f5112445daa5-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/22103d15-a1c5-4025-802a-973dffa2f270-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/0ddf6199-d49f-451f-9e48-0b50af8e4c20-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/3faa48f5-138e-4482-97cb-970483cb0437-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/2b842ffd-a61d-4f79-a028-9a97f43fdec1-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/ee1b288d-074f-4386-b5cd-288fdeea00de-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/2ee9f473-d456-415f-8d79-2d40af371bb0-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/ae2fc126-ce8d-48e3-b1fc-b4599fa6c12a-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/20b01289-aa6a-43cf-90ab-4585f91edfb5-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/5e6a07f1-3bf9-4b76-9c51-dc8513d028a7-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/219c61b3-5eac-4df3-b62e-12758dd30c41-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/3f051f90-318a-45c9-a98f-8dee9d253d96-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/402c7322-38d3-469c-9367-6bc5241ebf13-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/d6a4f1ca-1b09-4c83-ad35-99e3053d8349-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/db07b64b-8548-4f5b-8d67-a94c781134bd-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/b78314d3-74e2-4804-8390-a90295b3fd55-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/477f2b2c-1a56-4105-96c2-ec9dbcc9c1dc-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/20f0c343-e6aa-405a-b16e-1d2396e81a89-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/fde0d4e7-103f-4daf-b89c-fb00b170eb28-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/e663193d-8a00-47cb-8e62-891db2f4bba9-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/9ffa42cb-576d-46f2-bffa-8e95681a2ff9-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/af233d75-18db-4cc2-b924-7f3437bbcd1b-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/89478ce9-30d8-4a55-ae88-949bad048a7a-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/40212f97-4cc7-4548-be7f-68ce83eb13b8-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/12bdbe5b-9263-4254-968c-ec31d7230cb1-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/e172787d-094c-4afc-91ab-238a5dc56fe0-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/b20be5e8-6f35-41e2-a803-d7ee295ff71b-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/db75646b-0540-4873-abea-6981ccddc7ce-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/0258f221-5e9d-4bfc-880d-c6883487e143-le64.cache-7
19114 mem /var/snap/firefox/common/fontconfig/c69068bc-c8e5-4135-a366-6de24b03a9b2-le64.cache-7
19114 mem /snap/firefox/1539/usr/lib/firefox/browser/omni.ja
19114 mem /snap/firefox/1539/usr/lib/firefox/omni.ja
19114 mem (stat:
19114 mem /var/snap/firefox/common/fontconfig/9e456dd2-bc11-4387-9bea-440f1313e096-le64.cache-7
19114 mem (stat:
19114 mem (path
19114 DEL
19114 DEL
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem /snap/firefox/1539/usr/lib/firefox/libxul.so
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (path
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (path
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (path
19114 mem (path
19114 mem (path
19114 mem (stat:
19114 mem (path
19114 mem /var/snap/firefox/common/fontconfig/7e346847-5971-4b7a-9bde-56a9e0439b1b-le64.cache-7
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem /snap/firefox/1539/usr/lib/firefox/libmozwayland.so
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem /snap/firefox/1539/usr/lib/firefox/libssl3.so
19114 mem /snap/firefox/1539/usr/lib/firefox/libmozsqlite3.so
19114 mem /snap/firefox/1539/usr/lib/firefox/libnss3.so
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem /snap/firefox/1539/usr/lib/firefox/libsmime3.so
19114 mem /snap/firefox/1539/usr/lib/firefox/libnssutil3.so
19114 mem (stat:
19114 mem /snap/firefox/1539/usr/lib/firefox/libplds4.so
19114 mem /snap/firefox/1539/usr/lib/firefox/libplc4.so
19114 mem /snap/firefox/1539/usr/lib/firefox/libnspr4.so
19114 mem (stat:
19114 mem (path
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem (stat:
19114 mem /snap/firefox/1539/usr/lib/firefox/libmozgtk.so
19114 mem /snap/firefox/1539/usr/lib/firefox/liblgpllibs.so
19114 mem (stat:
19114 mem /snap/firefox/1539/usr/lib/firefox/libmozsandbox.so
19114 mem (stat:
19114 mem (stat:
19114 DEL
19114 0r /dev/null
19114 1u type=STREAM
19114 2u type=STREAM
19114 3u type=STREAM
19114 4u type=SEQPACKET
19114 5u type=SEQPACKET
19114 6u type=STREAM
19114 7w pipe
19114 8r /snap/firefox/1539/usr/lib/firefox/omni.ja
19114 9r /snap/firefox/1539/usr/lib/firefox/browser/omni.ja
19114 10u type=STREAM
19114 11r /memfd:mozilla-ipc
19114 12u [eventpoll]
19114 13r pipe
19114 14w pipe
19114 15r pipe
19114 16w pipe
19114 17r /memfd:mozilla-ipc
19114 18r pipe
19114 19w pipe
19114 20r pipe
19114 21w pipe
19114 22u [eventfd]
19114 23r pipe
19114 24w pipe
19114 25r /memfd:mozilla-ipc
19114 26r /memfd:mozilla-ipc
19114 27r /memfd:mozilla-ipc
19114 28r /memfd:mozilla-ipc
19114 29r /memfd:mozilla-ipc
19114 30u /memfd:mozilla-ipc
19114 31u type=SEQPACKET
19114 32r /memfd:mozilla-ipc
19114 33r /memfd:mozilla-ipc
19114 34r /memfd:mozilla-ipc
19114 43r /memfd:mozilla-ipc
19114 46r /memfd:mozilla-ipc
19114 47r /memfd:mozilla-ipc
19114 48r /memfd:mozilla-ipc
19114 50r /memfd:mozilla-ipc
19114 51r /memfd:mozilla-ipc
19114 52r /memfd:mozilla-ipc
19114 53r /memfd:mozilla-ipc
19114 55r /memfd:mozilla-ipc
19336 cwd /proc/19338/fdinfo
19336 rtd /proc/19338/fdinfo
19336 txt /snap/firefox/1539/usr/lib/firefox/firefox
19336 DEL
19336 mem /usr/share/fonts/truetype/liberation/LiberationSans-Italic.ttf
19336 mem /usr/share/fonts/truetype/liberation2/LiberationSans-Regular.ttf
19336 DEL
19336 mem /usr/share/fonts/truetype/dejavu/DejaVuSerif.ttf
19336 mem /usr/share/fonts/truetype/ubuntu/Ubuntu-R.ttf
19336 mem /usr/share/fonts/truetype/liberation/LiberationSans-Bold.ttf
19336 mem /usr/share/fonts/truetype/liberation/LiberationSans-Regular.ttf
19336 DEL
19336 DEL
19336 DEL
19336 DEL
19336 DEL
19336 DEL
19336 DEL
19336 DEL
19336 mem /snap/firefox/1539/usr/lib/firefox/libfreeblpriv3.so
19336 mem /snap/firefox/1539/usr/lib/firefox/libsoftokn3.so
19336 DEL
19336 mem /home/andriy/snap/firefox/common/.cache/fontconfig/368b3bfbdca6a14d8ec222920548f340-le64.cache-7
19336 mem /home/andriy/snap/firefox/common/.cache/fontconfig/59c6d0613115a716dd14b38842b07a19-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/73869067-5791-4405-bff2-6a8a8f91683d-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/93b88157-479e-4a15-9c02-337bd30ea3a1-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/79fb5470-6c0b-45c4-9db8-55028661434f-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/6d0991b5-eff4-42ea-b815-5e84a450b1ef-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/67ede2a5-17c3-4f41-b7c8-1f5ff0626b45-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/4f43ad5b-1487-4006-b0a0-8da5ee6195c3-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/10039d64-1ddb-4416-8750-9d6af6cbbfdb-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/f3f5a83d-a34b-4a4e-b1a6-20cb858b6914-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/e2491cfd-b57f-4968-b9ac-012cef3f68f9-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/ee04d390-ad3c-42fc-b4d4-b4369ea4613d-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/352824b6-a40d-4930-9b6e-232506d01d08-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/6b957415-5bd2-42b1-99e1-89e25adfa1c1-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/d130f171-bd63-41e2-a6e2-a15e189e72cb-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/2f03b4cd-64f9-4bd8-9e8d-ea2b3e3940f8-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/fd51c4e2-f89d-45ce-9ec8-cb791f583e39-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/d100bf3c-d634-44d8-83c8-da76176c9110-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/a52fb9f1-ecf2-4221-8bf6-9e44c571ca5f-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/dc5f7890-eba8-4bb6-bc5c-785b686850cd-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/470a6664-9047-4603-8db7-e2d6006c7b6d-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/bf3bf605-afb3-4549-8480-1f0630b36d31-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/2a6c534c-4829-40cf-ad82-f5112445daa5-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/ee1b288d-074f-4386-b5cd-288fdeea00de-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/22103d15-a1c5-4025-802a-973dffa2f270-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/0ddf6199-d49f-451f-9e48-0b50af8e4c20-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/3faa48f5-138e-4482-97cb-970483cb0437-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/2b842ffd-a61d-4f79-a028-9a97f43fdec1-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/2ee9f473-d456-415f-8d79-2d40af371bb0-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/ae2fc126-ce8d-48e3-b1fc-b4599fa6c12a-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/20b01289-aa6a-43cf-90ab-4585f91edfb5-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/5e6a07f1-3bf9-4b76-9c51-dc8513d028a7-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/219c61b3-5eac-4df3-b62e-12758dd30c41-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/3f051f90-318a-45c9-a98f-8dee9d253d96-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/402c7322-38d3-469c-9367-6bc5241ebf13-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/d6a4f1ca-1b09-4c83-ad35-99e3053d8349-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/db07b64b-8548-4f5b-8d67-a94c781134bd-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/40212f97-4cc7-4548-be7f-68ce83eb13b8-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/b78314d3-74e2-4804-8390-a90295b3fd55-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/477f2b2c-1a56-4105-96c2-ec9dbcc9c1dc-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/20f0c343-e6aa-405a-b16e-1d2396e81a89-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/fde0d4e7-103f-4daf-b89c-fb00b170eb28-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/e663193d-8a00-47cb-8e62-891db2f4bba9-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/0258f221-5e9d-4bfc-880d-c6883487e143-le64.cache-7
19336 mem /snap/firefox/1539/usr/lib/firefox/browser/omni.ja
19336 mem /snap/firefox/1539/usr/lib/firefox/omni.ja
19336 mem (stat:
19336 mem (stat:
19336 DEL
19336 mem /var/snap/firefox/common/fontconfig/9ffa42cb-576d-46f2-bffa-8e95681a2ff9-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/af233d75-18db-4cc2-b924-7f3437bbcd1b-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/89478ce9-30d8-4a55-ae88-949bad048a7a-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/12bdbe5b-9263-4254-968c-ec31d7230cb1-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/e172787d-094c-4afc-91ab-238a5dc56fe0-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/b20be5e8-6f35-41e2-a803-d7ee295ff71b-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/db75646b-0540-4873-abea-6981ccddc7ce-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/7e346847-5971-4b7a-9bde-56a9e0439b1b-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/c69068bc-c8e5-4135-a366-6de24b03a9b2-le64.cache-7
19336 mem /var/snap/firefox/common/fontconfig/9e456dd2-bc11-4387-9bea-440f1313e096-le64.cache-7
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 DEL
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem /snap/firefox/1539/usr/lib/firefox/libxul.so
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (path
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (path
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (path
19336 mem (path
19336 mem (path
19336 mem (stat:
19336 mem (path
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (path
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem /snap/firefox/1539/usr/lib/firefox/libssl3.so
19336 mem /snap/firefox/1539/usr/lib/firefox/libmozsqlite3.so
19336 mem /snap/firefox/1539/usr/lib/firefox/libnss3.so
19336 mem /snap/firefox/1539/usr/lib/firefox/libmozwayland.so
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem /snap/firefox/1539/usr/lib/firefox/libsmime3.so
19336 mem /snap/firefox/1539/usr/lib/firefox/libnssutil3.so
19336 mem (stat:
19336 mem /snap/firefox/1539/usr/lib/firefox/libplds4.so
19336 mem /snap/firefox/1539/usr/lib/firefox/libplc4.so
19336 mem /snap/firefox/1539/usr/lib/firefox/libnspr4.so
19336 mem (stat:
19336 mem (path
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem (stat:
19336 mem /snap/firefox/1539/usr/lib/firefox/libmozgtk.so
19336 mem /snap/firefox/1539/usr/lib/firefox/liblgpllibs.so
19336 mem (stat:
19336 mem /snap/firefox/1539/usr/lib/firefox/libmozsandbox.so
19336 mem (stat:
19336 mem (stat:
19336 0r /dev/null
19336 1u type=STREAM
19336 2u type=STREAM
19336 3u type=STREAM
19336 4u type=SEQPACKET
19336 5u type=SEQPACKET
19336 6r /memfd:mozilla-ipc
19336 7w pipe
19336 8r /snap/firefox/1539/usr/lib/firefox/omni.ja
19336 9r /snap/firefox/1539/usr/lib/firefox/browser/omni.ja
19336 10u type=STREAM
19336 11r /memfd:mozilla-ipc
19336 12u [eventpoll]
19336 13r pipe
19336 14w pipe
19336 15r pipe
19336 16w pipe
19336 17r /memfd:mozilla-ipc
19336 18r /memfd:mozilla-ipc
19336 19r /memfd:mozilla-ipc
19336 20r /memfd:mozilla-ipc
19336 21r /memfd:mozilla-ipc
19336 22u type=STREAM
19336 23u type=SEQPACKET
19336 24u /memfd:mozilla-ipc
19336 25r /memfd:mozilla-ipc
19336 26r /memfd:mozilla-ipc
19336 34r /memfd:mozilla-ipc
19336 35r pipe
19336 36w pipe
19336 37r pipe
19336 38w pipe
19336 40u [eventfd]
19336 41r pipe
19336 42w pipe
19336 44r /memfd:mozilla-ipc
19336 45r /memfd:mozilla-ipc
19336 46r /memfd:mozilla-ipc
19336 47r /memfd:mozilla-ipc
19336 49r /memfd:mozilla-ipc
19336 50r /memfd:mozilla-ipc
19336 51r /memfd:mozilla-ipc
19336 52r /memfd:mozilla-ipc
19336 53r /memfd:mozilla-ipc
26114 cwd /home/andriy
26114 rtd /
26114 txt /usr/bin/nautilus
26114 mem /usr/lib/x86_64-linux-gnu/librsvg-2.so.2.48.0
26114 mem /usr/share/fonts/truetype/ubuntu/Ubuntu-B.ttf
26114 mem /usr/lib/x86_64-linux-gnu/gtk-3.0/3.0.0/immodules/im-wayland.so
26114 mem /usr/lib/x86_64-linux-gnu/gdk-pixbuf-2.0/2.10.0/loaders/libpixbufloader-svg.so
26114 mem /usr/share/mime/mime.cache
26114 mem /usr/lib/x86_64-linux-gnu/gio/modules/libgioremote-volume-monitor.so
26114 mem /usr/share/fonts/truetype/dejavu/DejaVuSansMono.ttf
26114 mem /usr/share/fonts/truetype/ubuntu/Ubuntu-R.ttf
26114 mem /usr/share/icons/Humanity/icon-theme.cache
26114 mem /var/cache/fontconfig/73869067-5791-4405-bff2-6a8a8f91683d-le64.cache-7
26114 mem /var/cache/fontconfig/93b88157-479e-4a15-9c02-337bd30ea3a1-le64.cache-7
26114 mem /var/cache/fontconfig/79fb5470-6c0b-45c4-9db8-55028661434f-le64.cache-7
26114 mem /var/cache/fontconfig/6d0991b5-eff4-42ea-b815-5e84a450b1ef-le64.cache-7
26114 mem /var/cache/fontconfig/67ede2a5-17c3-4f41-b7c8-1f5ff0626b45-le64.cache-7
26114 mem /var/cache/fontconfig/4f43ad5b-1487-4006-b0a0-8da5ee6195c3-le64.cache-7
26114 mem /var/cache/fontconfig/10039d64-1ddb-4416-8750-9d6af6cbbfdb-le64.cache-7
26114 mem /var/cache/fontconfig/f3f5a83d-a34b-4a4e-b1a6-20cb858b6914-le64.cache-7
26114 mem /var/cache/fontconfig/e2491cfd-b57f-4968-b9ac-012cef3f68f9-le64.cache-7
26114 mem /var/cache/fontconfig/ee04d390-ad3c-42fc-b4d4-b4369ea4613d-le64.cache-7
26114 mem /var/cache/fontconfig/352824b6-a40d-4930-9b6e-232506d01d08-le64.cache-7
26114 mem /var/cache/fontconfig/6b957415-5bd2-42b1-99e1-89e25adfa1c1-le64.cache-7
26114 mem /var/cache/fontconfig/d130f171-bd63-41e2-a6e2-a15e189e72cb-le64.cache-7
26114 mem /var/cache/fontconfig/2f03b4cd-64f9-4bd8-9e8d-ea2b3e3940f8-le64.cache-7
26114 mem /var/cache/fontconfig/fd51c4e2-f89d-45ce-9ec8-cb791f583e39-le64.cache-7
26114 mem /var/cache/fontconfig/d100bf3c-d634-44d8-83c8-da76176c9110-le64.cache-7
26114 mem /var/cache/fontconfig/a52fb9f1-ecf2-4221-8bf6-9e44c571ca5f-le64.cache-7
26114 mem /var/cache/fontconfig/dc5f7890-eba8-4bb6-bc5c-785b686850cd-le64.cache-7
26114 mem /var/cache/fontconfig/470a6664-9047-4603-8db7-e2d6006c7b6d-le64.cache-7
26114 mem /var/cache/fontconfig/bf3bf605-afb3-4549-8480-1f0630b36d31-le64.cache-7
26114 mem /var/cache/fontconfig/2a6c534c-4829-40cf-ad82-f5112445daa5-le64.cache-7
26114 mem /var/cache/fontconfig/22103d15-a1c5-4025-802a-973dffa2f270-le64.cache-7
26114 mem /var/cache/fontconfig/0ddf6199-d49f-451f-9e48-0b50af8e4c20-le64.cache-7
26114 mem /var/cache/fontconfig/3faa48f5-138e-4482-97cb-970483cb0437-le64.cache-7
26114 mem /var/cache/fontconfig/2b842ffd-a61d-4f79-a028-9a97f43fdec1-le64.cache-7
26114 mem /var/cache/fontconfig/ee1b288d-074f-4386-b5cd-288fdeea00de-le64.cache-7
26114 mem /var/cache/fontconfig/2ee9f473-d456-415f-8d79-2d40af371bb0-le64.cache-7
